author,text,published_at,like_count
@dessertmakanjalan,"Di daerahku gereja dan mesjid kelang 3 rumah doang. 1Km ada kampung Bali yg isinya hindu semua. Disana mayoritas Muslim, tapi warga nya aman2 aja. Ga pernah saling ganggu. Setelah pindah ke Jakarta, saya kaget, koq banyak banget rusuh soal agama. Daerah saya itu 7 jam dari ibu kota dan 2 jam dari kabupaten. Tapi warganya nggak norak dalam beragama. Malah banyak anak2 muslim yg sekolah di sekolah katolik. Ga ada tuh mereka goyah iman. Anak2 kristen dan Hindu ikut acara kegiatan muslim di sekolah, ga ada juga mereka pindah. Sesantai itu daerah saya dalam hidup berdampingan. Koq daerah lain pada norak2 banget dah, ribut melulu soal agama. SDM tuh emang ngaruh sih.",2025-07-10T15:34:35Z,0
@InaIna-i5y,As mu Alaikum kepada semua yang nganut agama kristen sayah dari Tasik Malaya mohon maap yang sebesar 2nyah atas peristiwa yang telah terjadi di suka bumi sayah .enga ut agama Islam tapi banyak kejadian beginih sayah merasa apa arti Islam kalow banyak Islam merusak pasilitas agama lain Islam wasalam Tasik ma,2025-07-10T15:27:42Z,0
@haenachi22,Kenapa itu obat nyamuk di meja 😂😂😂,2025-07-10T15:26:25Z,0
@jefrylsitanggang6075,Guru Gembul sosok yg langka di negeri ini,2025-07-10T15:24:32Z,0
@robertpaskalisgo1428,Terima kasih sobat engkau sungguh2 hebat berani menentang arus yg mendewa2kan mayoritas,2025-07-10T15:22:14Z,1
@RafiEfa-b5w,Mantap bang salut saya 👍,2025-07-10T15:21:27Z,0
@apelo-my9vt,"Sebenar ny kita sama"" pribumi,dan para leluhur kita pun sama""berjuang utk kemerdekaan bangsa ini,
Dan jarak kita hnya di batasi oleh agama yg kita anut,",2025-07-10T15:21:14Z,0
@ZakariasMarwantono,Konten dan pembahasan Bpk ini sgt bagus. ❤ Bpk ini cocoknya jadi ketua MUI,2025-07-10T15:20:12Z,0
@gemilangteknikkontruksi4946,Sedikit berkwalitas banyak ga kwalitas,2025-07-10T15:19:23Z,0
@kokommariah9438,Dalam hadits-juga kepercayaan atau agama beda ga masalah tujuan nya kan ibadah siapa bilang Indonesia hanya agama islam tok slh suku juga beda2 agama beda2 tapi tetap satu tujuan  hanya allah yang tau,2025-07-10T15:13:03Z,0
@mantunrumapea197,Lama kelamaan di Indonesia akan menganggab menganggu orang adalah hal biasa,2025-07-10T15:07:21Z,0
@bayuaji8071,Ternyata kehidupan beragama malah lebih terjamin di negara sekuler,2025-07-10T15:05:38Z,0
@holmespurba97,Agama kok mengajarkan kebencian.. Sampai kapan indonesia begini.. Sampai kiamat manusia ny y begini.Sibuk ngurus Agama org lain 😎😎,2025-07-10T15:03:56Z,0
@RichadHaba-t4d,Itu memang sudah ajaran mereka itu dgn jalan kekerasan,2025-07-10T15:01:14Z,0
@Priyanto-d1y,Paling ke pulau yg mayoritas non muslimkan byk. Yg rusuhkan hanya di pulau jawa,2025-07-10T14:58:00Z,0
@thod726,Holy war,2025-07-10T14:53:06Z,0
@Billaexplore,Ultra tolol max,2025-07-10T14:52:07Z,0
@daud9208,"Maluuuuuu yaaaaaa  kalian nggak ada harga diri ,martabat",2025-07-10T14:51:44Z,0
@sutomosutomo249,"Kalau ada umat lslam mengatakan ajaran agama lslam itu ajaran damai, itu hanya perkataan tipu2 omong kosong doang. Karena faktanya ajaran agama lslam itu hanya membawa petaka buat umat lslam sendiri, dan buat umat lain.",2025-07-10T14:45:53Z,0
@djavapawonofficial446,"Guru gembul apakah ada rasa malu orang islam jika menerima uang 100 jt dari KDM untuk perbaikan kerusakan villa tersebut dan malah di sumbangkan untuk pendirian Mushola,Tamparan ga tuh ? ketika org islam berbuat anarki malah dibalas dengan senyum dan kebaikan ,woi malu tuh kaum anarki dan intoleran",2025-07-10T14:45:06Z,0
@MuhammadSyahril-cf3wd,Semoga sdr2 kita yg beragama kristen dan katolik jangan mncap semua orang Islam jahat dan TDK toleran dengan agama lain itu hanya segelintir oknum yg wawasannya rendah . .,2025-07-10T14:41:22Z,0
@Random-x7u1v,Orang cerdas deperti guru gembul it cermin duatu bgsa. perlu kt teladani.,2025-07-10T14:40:46Z,0
@AntoniusJemadun,"Salut buat Guru Gembul... Luar biasa... 
Tuhan Memberkati... 🙏",2025-07-10T14:40:28Z,0
@bobis-d9y,"Agama paling sempurna yaitu Islam.. kesempurnaan Islam yaitu 
1 . esek esek berkedok pesantren 
2. Dukun cabul yang berkedok kiayi
3. Pelecehan berkedok ustadz",2025-07-10T14:40:09Z,0
@papahjester7637,Pak guru sebutin aja nama provokatornya.. biar viral..😂😂😂,2025-07-10T14:36:37Z,0
@jeonazagis452,"Guru Gembul, saya sudah ikut channel anda sejak lama. Saat anda mulai membahas sejarah2 di Indonesia. Saya angkat topi tanda salut kepada. Maju terus GG. Berkahmu bertambah terus.",2025-07-10T14:34:32Z,0
@NoldyRandang,"Pak Guru Gembul,Semoga bertambah org org dari keyakinan yg sama dgn Pak Guru,punya paham yg sama..sekedar info untuk tanggapan MUI bisa di liat di podcastnya pak akbar faisal bersama habib kribo.",2025-07-10T14:33:25Z,0
@Random-x7u1v,Trimah kasi pa guru gembul. Orang cerdas lah yg memiliki hidup. teladang bg dunia(manusia).,2025-07-10T14:32:32Z,0
@WongNdeso-dt5zt,"Saya tiap bulan ramadlan toa orang ngaji dari buka sampai sahur santai aja, masa sama acara retreat yg notabene hanya anak anak kok pada kepanasan",2025-07-10T14:29:42Z,0
@AvinuAvinu-i9z,Jang  Gan bgto doo Saudar2 Krnh Kita itu 1 dara Yesus Semua lah😢,2025-07-10T14:27:28Z,0
@rudimangirsang747,hrs nya umat islam itu sering di perdengarkan dakwah yg baik,2025-07-10T14:27:23Z,0
@Random-x7u1v,Se7 pa.ad dalang di blakn peristiwa in. Sehingga pa polisi juga tdk bsa  berktik. Firus yg di blkan lyar it pnyakit yg membhyakan  negara.,2025-07-10T14:26:38Z,0
@idabagusalitarcana6282,Kenapa kades dan Ketua Rt tdk ditangkap krn media membuat adanya keterlibatan orang kuat,2025-07-10T14:25:10Z,0
@amelamel0869,Yah begitulah profil agama pedang,2025-07-10T14:24:10Z,0
@AvinuAvinu-i9z,⛪⛪🎚️🎚️🌎🌎,2025-07-10T14:22:03Z,0
@vinsensiustarmidi7303,Saya mualaf. Itu oknum oknum agama biadab yang melarang orang ber Doa dimanapun. Sedih dan malu . Damai itu indah,2025-07-10T14:21:26Z,0
@DedeAyuu-b9s,Islam = sdm rendah,2025-07-10T14:20:39Z,0
@rudimangirsang747,"kalau bisa sk3 mentri itu d hapuskan aja,karena itu berlaku hanya utk umat kristen,sehingga susah utk mendirikan gereja,sedangkan umat islam gampang gampang aja mereka menfirikan mesjit",2025-07-10T14:18:44Z,0
@SunanAsik,"Modar orang muslim se indonesia, bener banget nih ustad.",2025-07-10T14:18:31Z,0
@HenriGrag,"Bukan islam yg seperti itu namanya itu mmng islam mengajarkan seperti itu
Hukum yg berat pelakunya",2025-07-10T14:14:35Z,0
@Enjay-m9s,"Kata siapa agama lain tida boleh ibadah ,di indonesia  itu kata orang bohong bodoh ,saya liat banyak sekali agama², lain bebas beribadah dikampung²,dimanapun gaada yang ganggu malah lebih bebas dia",2025-07-10T14:13:43Z,0
@MarselMarsel-do1kf,"Efek mabok agama 
1, membubarkan orang yang sedang beribadah 
2, menutup Gereja 
3, membakar vihara/kelenteng 
4, merusak/menghancurkan kuil suci 
5, merusak kuburan kristen
Konon atas seizin Tuhannya 😢😢",2025-07-10T14:11:45Z,0
@piterm16simanjuntak56,Beginilah negara konoha krn ada orang penting dibelakangnya.aya naon? Tks bapak opini dan faktanya.mari kita saling kasih sesama manusia ciptaan Tuhan.,2025-07-10T14:11:07Z,1
@ronaldalex3612,"IQ Jongkok
IMAN Tiarap
Makin jauh tuh investor..mau jadi basis PKI lagi?
Pura2 alim, kirim ke korea utara aja",2025-07-10T14:09:44Z,0
@Miakel-r7u,Dana hibah,2025-07-10T14:07:31Z,0
@Miakel-r7u,Dana hibah,2025-07-10T14:07:08Z,0
@Miakel-r7u,Masalahnya hanya  dana hibah aja.,2025-07-10T14:04:03Z,0
@VedericaadrianaBunga,polisi takut sama orang banyak. bukan tunduk sama kebenaran,2025-07-10T14:03:37Z,0
@aryadia,Albert Einstein: Kecerdasan itu ada batasnya namun kebodohan itu tanpa batas...,2025-07-10T14:03:01Z,0
@rmarbunlg886,Mantap ini pak ustad yg bernalar tinggi.keren.,2025-07-10T13:59:34Z,0
@VedericaadrianaBunga,itu perundungan dan keterbelakangan masyarakat,2025-07-10T13:57:53Z,0
@AmanaLaks,"Intinya apapun rencana setan, pengikut Yesus itu gak akan meninggalkan iman mereka.",2025-07-10T13:53:42Z,1
@Nickysehenbuhunmalik,"Pung aktor  di balik  vila adalah  kader  partai  politik  pdip

Harus  diperiksa",2025-07-10T13:53:29Z,0
@MaristonSinaga-t5e,Tetap yg buat rusuh negara ini adalah agama mayoritas.,2025-07-10T13:51:37Z,0
@MaristonSinaga-t5e,"Hai agama yg disebelah,hendaknya iman percaya mu koreksi. Knp tidak ada yg nyaman utk agama lain. Di mn kebenaran iman mu. Negara tdk aman krn sikap umat yg arogan",2025-07-10T13:50:21Z,0
@Tonnylamhot,"Tidak ada orang Kristen yang ada orang beragama Kristen. Inilah orang yang tidak mengenal Allah. Allah adalah Tuhan Yesus. Makanya orang atau negara yang tidak mengenal Tuhan Yesus tidak akan maju dan diberkati seperti negara Israel, Eropa, Amerika dan sebagai nya. Negara Arab dan yang lain nya maju hanya karena minyak. Namun kalau tidak ada anak Tuhan Yesus atau hamba Tuhan Yesus mereka tidak akan tau dinegara mereka ada minyak dan mereka tidak tau cara menambang nya. Tuhan Yesus adalah Allah itu sendiri",2025-07-10T13:50:09Z,0
@Ruth3221,"Orang Kristen jangan telalu berharap sama pemerintah untuk membelamu, berharaplah sama Tuhan yang kita percaya, sebab melihat histori kejadian2 seperti ini pemerintah kurang konsisten dengan konstitusi karena sebagian besar pejabat2 itu merupakan aktor2 dari kejadian intoleran ini!",2025-07-10T13:46:57Z,0
@hotmafredian3640,Perlu adanya pendidikan moral pancasila kayak jamn pak harto. Moral orang indonesia sdh terkikis,2025-07-10T13:46:15Z,0
@MartinJones-p1l,"Seharusnya presiden Prabowo menindak tegas orang perusak melarang orang kristen beribadah, kalau orang tsb pejabat pemerintahan atau PNS beri sangsi dgn penurunan pangkat dan golongan 2 tingkat kebawah dan juga di proses hukum.",2025-07-10T13:44:35Z,0
@purwantows3601,"Memang literasi uslim itu mmng rendah dan sampah,Krn TDK ber otak, koplak,dan sering terjadi pelakukanya dari umat model gini, Rahmat il Alamin hanya slogan faktanya dan tindakannya TDK ber moral dan etika!!!!!!",2025-07-10T13:44:33Z,0
@sarmaliamarbun6543,Yg dijuluki minoritas itu..byr pajak sesuai hukum perpajakan.tp hak sebagai wni .tdk disamakan.,2025-07-10T13:42:33Z,0
@sarmaliamarbun6543,Yg dijuluki minoritas itu..byr pajak sesuai hukum perpajakan.tp hak sebagai wni .tdk disamakan.,2025-07-10T13:42:18Z,0
@michaelsony354,pecat saja kementrian  HAM,2025-07-10T13:41:25Z,0
@ekasariiekasarii7844,Luar biasa Dedi mulyadi Tuhan menguatkan memberkati 🙏,2025-07-10T13:37:03Z,0
@armansmtp61,"Jadi 😂😂😂😂😂😂 dengan kata²: ""bapak² yang tidak punya kerjaan, bapak² miskin""",2025-07-10T13:33:33Z,0
@BagusSucita,Agama yg satu itu tercermin dari sepak terjang nya selama ini dan sdh dari dulunya....suka tdk suka mau tdk mau ya seperti itu realitanya....itu adalah tingkah dan perbuatan menentang hukum dan hak asasi dlm bermasyarakat dan bernegara.  Gmn aparat nya ngk maju mundur....wong penganut agama nya ya 90 % muslim.  Itulah negara ini kalo di permainkan dgn kelompok yg dominan.,2025-07-10T13:32:57Z,0
@petrussuyanto716,"Ada orangnya kenspa kok selslu daerah2 itu, Depo,cilegon dN maseh ada tsmpat lagi,HAM juga koclok , polixi jugs koclok ,merdka perusuh negara, peninggalan karrosuwiryo,",2025-07-10T13:21:19Z,0
@PujanggaHati-pv2sl,"Kang guru ,semua kejadian ada sebab musababnya 
Alangkah lebih baik kang guru tidak mlulu menyalahkan rakyat saja wabil khusus masyarakat muslim ,kurang sejahtra dan ketimpangan sosial bisa jadi penyebab utama anarki.
Pemimpin lah yg seharusnya bertanggung jawab atas sgala kejadian di negri ini 
Amanat konstitusi mewujudkan kesejahtraan dan keadilan sosial bagi seluruh rakyat indonesia.
Ini tugas negara",2025-07-10T13:15:38Z,0
@septianpapuling5925,Intinya adalah ada beberapa pihak tidak suka sama orang kristen/katolik di indonesia 😂,2025-07-10T13:08:35Z,0
@kecerdasanbuatan3095,MUI cuma ngurus halal....masa kulkas dll juga wajib halal?? Emang sejak kapan orang islam telan kulkas?? 😂😂,2025-07-10T13:07:25Z,0
@AlfaomegaOmega-j4m,"PAK USTAD 
JANGAN BILANG MEREKA PINTAR 
MEREKA BAKAR / MERUSAK MASJID 

NANTI MEREKA MENCONTOH 
SEMUA AGAMA DI LUAR MUSLIM YANG DI PERSALAHKAN",2025-07-10T13:00:48Z,0
@AlfaomegaOmega-j4m,"PECAT ITU ....STAF HAM 
ITU SUDAH MENYALAHI PROSEDUR 

DAN  TERAPKAN SANGSI PIDANA PADA STAFF ITU 
MELINNDUNGI SUATU KEJAHATAN",2025-07-10T12:58:05Z,0
@kecerdasanbuatan3095,Media² di indonesia sibuk buat beeita hoax soal israel iran palestina 😂😂😂 lupa dengan penindasan didalam negeri,2025-07-10T12:56:25Z,0
@AntoniusMetekohy,Otaknya pasti rendah karna kerjanya serabutan kalian datang ke papua baru buat kaya gitu abis kalian,2025-07-10T12:55:50Z,0
@AlfaomegaOmega-j4m,"HARUS NYA POLISI DAPAT MENDENGAR INI 
INI MASUKAN ATAU INFO DARI PAK USTAD GEMBUL
SELIDIKI OKNUM DI BELAKANG LAYAR DAN INI UNSUR PIDANA 
PROVOKASI MASA",2025-07-10T12:55:46Z,0
@roliansi,"Bagaimana jika Guru Gembul, ngobrol-ngobrol dengan Edis TV",2025-07-10T12:51:45Z,0
@MalanToraja,Saling menghargai itu sangat menyenankan bila kita lakukan bagaimana kita menyenangkan hati seseorang agar tetap bahagia dalam satu persaudaraan.,2025-07-10T12:48:51Z,0
@MahamegaMorican,Semoga Krestean di Indonesia dilindungi ol4h Tuhan.,2025-07-10T12:45:36Z,0
@saifulfiven1404,"framing apa lagi ni guru gembul..

kami di indonesia aman aman saja..
gak ada masalah dengan agamma Lain..

di kampus kampus, di kantor kantor, gak ada masalah kok dgn orang dari Agama Lain.
justru kami menghargai mereka..

kok pak Guru Gembul selalu memframing framing..

Dan juga sesama Kristen pun mreka saling rebutan Jemaat, saling tutup Gereja.. 
Itu juga yg diangkat dong..",2025-07-10T12:45:20Z,0
@nextornextor7733,Keren bang,2025-07-10T12:45:15Z,0
@MalanToraja,Hidup saling berdapingan itu hal yang baik dan tetap rukun dalam perdamaian.,2025-07-10T12:44:39Z,0
@juliantoyanto4622,Polisi harus berani bertindak tegas jangan takut,2025-07-10T12:44:29Z,0
@AntonWangge,Memang Indonesia milik Siapa ?,2025-07-10T12:41:23Z,0
@juliantoyanto4622,7 orang harus dihukum berat,2025-07-10T12:40:59Z,0
@jonipatiri8030,"Tindakan kejahatan penistaan agama ini tdk bisa ditolelir....apa gunanya PANCASILA yg digantung disetiap ruang para pejabat pemerintahan,  jika kenyataannya di injak injak bukan untuk dipatuhi oleh negara....mmg benar ada berpendapat  islam itu pada  umumnya pembuat kejahatan kebencian terhdp non muslim....faktanya gaza hancur karena kelakuan kejahatan  umat islam teroris hamas palestina....❤❤🇪🇭💜🇮🇱",2025-07-10T12:21:32Z,0
@oppaapid9034,Guru G. Memang LUAAR BIASA. berani mengatakan yg BENAR itu .....BENAR. yg SALAH .....TETAP SALAH. Sangat cocok.untuk di angkat jadi MENTRI AGAMA. Smoga saja Pa Prabowo  menyaksikan konten Guru G ini.,2025-07-10T12:14:49Z,0
@atungpalembangan6589,Jadi bagaimana kita bisa hidup kalau tidak aman lagi hidup di Indonesia.,2025-07-10T12:09:55Z,0
@laosmasimanjuntak,Kalau begini muslim  Indonesia damai,2025-07-10T12:08:15Z,0
@EmyYukito,"Dunia milik Tuhan ,bebas, biarkan Tuhan  menghancurkan",2025-07-10T12:07:44Z,0
@atungpalembangan6589,Kok bisa ya agama kristen di Indonesia tidak boleh ibadah jadi bagaimana dengan pemerintah dibiarkan saja.,2025-07-10T12:06:40Z,0
@laosmasimanjuntak,Betul sekali.,2025-07-10T12:06:01Z,0
@florahenny7141,Krn itu sebaiknya kristen dipindahkan saja ke daerah timur....Islam yg ada dibagIan timur pindahkan ke bagian barat jgn tinggal lagi di bagian timur.krn negara TDK bisa menjamin LBH baik smua kristen pindah ke daerah timur.,2025-07-10T12:05:39Z,0
@harjantiningsihyudo1212,"Hrsnya Orang2 yg ber moral gak perlu ngamuk mengobrak Abrik merusak rmh yg untuk ibadah,mrk kan punya agama apa agama mereka mengajarkan cara² spt itu kelakuannya.",2025-07-10T12:03:46Z,0
@agustinamaria3776,"MUI hanya ingin mengambil keuntungan saja uang saja yg diperhatikan tetapi tdk pernah mengedukasi umat muslim yg intoleransi, tdk pernah merasa gagal dlm membina umat muslim yg berjalan ke jalan yg salah atau kesesatan yaitu melakukan intoleransi thd agama lain.Begitu sombongnya MUI.Tdk pernah berbuat sosial thd rakyat Indonesia yg berkekurangan.😢😢😢",2025-07-10T12:02:16Z,0
@roberthtae-yd4wl,"Indonesia Barat islam. Indonesia Tengah, Indonesia Timur not islam. Adilkan. Mesjid dibangun di Iteng, Itim, dilarang. Adilkan. Daripada not islam di Ibar, diangfap tidak Indonesia, amannya berpisah. Timor Timur saja berpisah. Seharusnya Aceh sudah berpisah dari indonesia. Papua , bisa berpisah dengan pulaunya begitu besar. Papua berpisah, pasti mmantap 🙏🙏🙏🙏👍👍👍👍👍👍👍",2025-07-10T12:00:01Z,0
@teguhsudijono2569,Yaelahhh kita g akan jual Yesus dgn heheeee keselamatan unt hari nanti itu yg utama,2025-07-10T11:59:56Z,0
@ImanuelMauday,Kasih.itu panjang sabar kasih itu murah.hati.kasihilah.musuh.mu itu diajarkan oleh. Tuhan. Yesus orang.kristen.itu.selalu mengandalkan. Tuhan yesus krn Tuhan yesus yg punya hak. Yg disayangkan.kita.sebagai.anak.bangsalah.yg.permalukan.bangsa.dan.ngr.yg.kita cintai bersama. N. M. Ntt,2025-07-10T11:59:42Z,0
@TheWaropen,"Semoga keluargaku bisa "" kabur"" dari indonesia, dan gi berusaha untuk itu saat ini",2025-07-10T11:53:30Z,0
@arifinmalau1447,Saya sangat hormat dengan pendapat Guru Gembul ini semoga sehat dan Panjang Umur .,2025-07-10T11:49:39Z,0
@teguhsudijono2569,Salut pa guru gembul semoga sehat selalu,2025-07-10T11:49:19Z,0
@SamsungA13-q5n7i,Guru yang biijak amin,2025-07-10T11:49:01Z,0
@SengajaAkrab-ic2hw,"Indonesia timuR siap bergerak..!
Jaga Tanah kita dari manusia2 radikal..",2025-07-10T11:48:05Z,0
@jalanjalan2693,Bijak sekali pak Guru.. andai seluruh Muslim seperti pak Guru,2025-07-10T11:47:52Z,0
@agustinamaria3776,Betul pak Guru Gembul yg saya hormati.Kalo tdk ada yg membackingi tdk mungkin polisi melempem seperti itu.Ini pasti ada pejabat desa /pejabat politik yg ingin merusak NKRI dgn cara2 intoleransinya mereka.,2025-07-10T11:47:51Z,0
@teguhsudijono2569,La katanya darah non muslim itu halal. Tp AQ salut SM pa guru gembul. Tks,2025-07-10T11:47:16Z,0
@oneeeeejanuary,"Inilah yg disebut manusia beriman, salam toleransi pak ustadz. Tuhan Yesus Berkati 😇",2025-07-10T11:46:10Z,0
@agustinamaria3776,"Orang yang intoleransi adalah orang yg tdk beriman kpd Allah melainkan beriman kpd setan yg suka merusak,memprovokasi berbuat kejahatan.Itulah pekerjaan setan ,tdk mau org berbuat baik seperti yg diajarkan Tuhan Yang Maha Kuasa yang adalah Maha Kasih.",2025-07-10T11:45:20Z,0
@DesiKaureng,"Itu uang pribadi , itu dari  hatinya sendiri...JD itu kyknya no pro....
.",2025-07-10T11:45:05Z,0
@florahenny7141,Ya...seharusnya memang dibuat peraturan khusus kristen hidup dibagian timur dan Islam hidup dibagian barat...baru kristen bisa hidup aman..,2025-07-10T11:44:58Z,0
@bogeecoxs3910,"MUI harus mengeluarkan fatwa ""mengganggu ibadah agama lain adalah haram""",2025-07-10T11:44:32Z,0
@agustinamaria3776,Polisi tdk tegas & tdk menjalankan tugas dgn semestinya.Kenapa polisi takut dgn para kriminalitas/penjahat dgn mengatasnamakan agama? Harusnya polisi tegas & segera menindak tegas yg melakukan kejahatan seperti itu.,2025-07-10T11:42:54Z,0
@teguhsudijono2569,Kasihannnnn orang bodoh ya ustad,2025-07-10T11:42:17Z,0
@Iyananakrantau1078,Tunggu jak masa hari puasa tahun depan aku bubar kan meeka di masjid,2025-07-10T11:39:58Z,0
@Iyananakrantau1078,Islam suka dongeng....tapi mereka tdk sadar agama Merka sellu membuat ondar di indonesia...sini yg suka bacot ayo kita jumpa,2025-07-10T11:39:13Z,0
@Iyananakrantau1078,Tidak aman kah sini saya mewakili orang Katholik...siapa yg berni membubar kan agama ku....,2025-07-10T11:38:03Z,0
@andyandy8559,Guru Gembul adalah Gus dur jaman modern.,2025-07-10T11:33:51Z,0
@zhuky6730,"Toa di daerah rumah gw non stop cuy bunyinya, pagi sampai siang bapak"", siang sampai jam 3 emak"" selanjutnya bapak"" lagi kenyang lo sama suara toa 🗿🗿🗿🗿🗿",2025-07-10T11:28:15Z,0
@Newjeansfansforever3,"Aku juga mw pindah sih, soalnya di indonesia ribet.. saya protestan.. tapi hidup sebagai kristen susah. Tpi gpp kok, tinggal pindah negara lebih aman dan terjamin beribadah",2025-07-10T11:27:33Z,0
@BeneMidon,Ini tidak manusia  melainkan hantu yg buat gerbek vila ini,2025-07-10T11:27:29Z,0
