author,text,published_at,like_count,clean_text,label_sentimen
@カタキ,"“Barangsiapa menyakiti orang non-Muslim dzimmi (yang hidup damai di tanah Muslim), maka ia menyakitiku.”
— Nabi Muhammad, HR Abu Dawud

“Tidak ada paksaan dalam beragama.”
— QS. Al-Baqarah: 256",2025-07-08T16:26:19Z,0,Barangsiapa menyakiti orang non Muslim dzimmi yang hidup damai di tanah Muslim maka ia menyakitiku Nabi Muhammad HR Abu Dawud Tidak ada paksaan dalam beragama QS Al Baqarah,negative
@hardiansyah-k6b,koruptor koleb sama orang mabuk agama jadilah satu negara bernama Indonesia,2025-07-08T16:23:33Z,0,koruptor koleb sama orang mabuk agama jadilah satu negara bernama Indonesia,negative
@ignaslr264,"Udh bang, jangn bahas lagi, ini udh jdi kebiasa kaum manyorintas, seakan-akan negri ini mlik kalian sja.",2025-07-08T16:19:29Z,0,Udh bang jangn bahas lagi ini udh jdi kebiasa kaum manyorintas seakan akan negri ini mlik kalian sja,negative
@MuhammadRukman-q2e,Pidana kan para pelaku nya dan dalang dari pelaku nya walau pun beliau orang kuat tetapi tidak kebal hukum .,2025-07-08T16:12:38Z,0,Pidana kan para pelaku nya dan dalang dari pelaku nya walau pun beliau orang kuat tetapi tidak kebal hukum,negative
@yn_ruth688,"Orang2 Muslim/Islam Harus dengarkan video ini. Jangan jadi terlalu fanatik, kesalahan sesaat, berdampak panjang. Toleransilah, maka Anda akan dihargai/diresponi baik juga.",2025-07-08T16:11:10Z,0,Orang Muslim Islam Harus dengarkan video ini Jangan jadi terlalu fanatik kesalahan sesaat berdampak panjang Toleransilah maka Anda akan dihargai diresponi baik juga,positive
@Indonesia_Receh,thanki Mr. Gembul,2025-07-08T16:10:43Z,0,thanki Mr Gembul,positive
@SigitHarmanto-hy3np,"Baru lupa kejadian garut, eh ada lagi. Jawabarat darurat intoleran. Semoga cepat sembuh",2025-07-08T16:10:23Z,0,Baru lupa kejadian garut eh ada lagi Jawabarat darurat intoleran Semoga cepat sembuh,negative
@weijon5653,"Bila etnis Tionghoa harus keluar dari Indonesia untuk menghindari persekusi/pembantaian yang tidak berkesudahan, siapa tahu nasibnya bisa lebih baik bila pergi ke Irian (Papua) saja bergabung membantu ikut berjuang memerdekakan Papua. Bisa pilih Merdeka atau Mati!! 😂😂 🤣 🤣 🤣",2025-07-08T16:09:36Z,0,Bila etnis Tionghoa harus keluar dari Indonesia untuk menghindari persekusi pembantaian yang tidak berkesudahan siapa tahu nasibnya bisa lebih baik bila pergi ke Irian Papua saja bergabung membantu ikut berjuang memerdekakan Papua Bisa pilih Merdeka atau Mati!!,negative
@ReganU22,8:00 bang jangan dikasih contoh bang 😢😢. Malah dilakuin nanti,2025-07-08T16:06:01Z,0,bang jangan dikasih contoh bang Malah dilakuin nanti,negative
@MentariChasilas,Belajar toleransi dari indonesia timur yaa di sana islam bebas beribadah dengan suara toa yg berisik dan keras .. tapi kami tetap menghargai itu . Kami bisa balas kebiadaban kalian di barat sana .. tapi kami masih berpikir panjang .. awas menjadi bom waktu .,2025-07-08T16:05:52Z,0,Belajar toleransi dari indonesia timur yaa di sana islam bebas beribadah dengan suara toa yg berisik dan keras tapi kami tetap menghargai itu Kami bisa balas kebiadaban kalian di barat sana tapi kami masih berpikir panjang awas menjadi bom waktu,negative
@TheGodgilaz,Sikattt pak Guruuuu.....,2025-07-08T16:05:06Z,0,Sikatt pak Guruu,positive
@daniguntara9586,"MUI, itu lembaga apa ya? 
bikin resek aja",2025-07-08T16:02:15Z,0,MUI itu lembaga apa ya? bikin resek aja,negative
@AlbertoesRy,"Yang meng kotak2 an kaum adalah muslim itu sendiri, setelah terbentuk kotak2 kaum ini  di tuduh tidak mau membaur , di hujat sombong, egois, meng ""kotak"" an diri, ga sopan, ......mau nya apa?",2025-07-08T15:57:27Z,0,Yang meng kotak an kaum adalah muslim itu sendiri setelah terbentuk kotak kaum ini di tuduh tidak mau membaur di hujat sombong egois meng kotak an diri ga sopan mau nya apa?,negative
@cuttingmoonpedophile,"kalo saya seorang muslim, saya akan curiga apa yang salah dengan agama saya sehingga terlalu banyak mindset rendah dan bodoh yang menghinggapi pemeluk agama saya.",2025-07-08T15:51:38Z,0,kalo saya seorang muslim saya akan curiga apa yang salah dengan agama saya sehingga terlalu banyak mindset rendah dan bodoh yang menghinggapi pemeluk agama saya,negative
@yulianuskeimarak6342,Hanya 1 kata untuk anda. Mantap dan jempol untuk anda,2025-07-08T15:50:17Z,0,Hanya kata untuk anda Mantap dan jempol untuk anda,positive
@Achi2567,"Apa pelaku tidak berpikir dulu sebelum bertindak? 
Kita tahu Ada hukum sebab akibat di dunia dan akhirat nanti. Perbuatan jahat tidak akan di benarkan sampai kapanpun bahkan sampai kiamat. Anda akan di adili di dunia orang hidup dan di adili juga di dunia orang mati.",2025-07-08T15:44:43Z,0,Apa pelaku tidak berpikir dulu sebelum bertindak? Kita tahu Ada hukum sebab akibat di dunia dan akhirat nanti Perbuatan jahat tidak akan di benarkan sampai kapanpun bahkan sampai kiamat Anda akan di adili di dunia orang hidup dan di adili juga di dunia orang mati,negative
@rostinipurba4439,Terimakasih Guru Gembul untuk pencerahannya.,2025-07-08T15:44:24Z,0,Terimakasih Guru Gembul untuk pencerahannya,positive
@kiramansinambela2552,"Pandangan Pak GG dalam konten ini jujur. Nah bagi umat Kristen, kalau sdh tau seperti itu pilihan terburuk adalah:
1. Hadapi tantangan itu
2. Atau tinggalkan Indonesia
3. Atau bergabung semua umat Kristen di suatu wilayah RI ini, ajukan kemerdekaan pisah dari RI.
Kalau saya boleh usul pilih no.1 saja",2025-07-08T15:43:35Z,0,Pandangan Pak GG dalam konten ini jujur Nah bagi umat Kristen kalau sdh tau seperti itu pilihan terburuk adalah Hadapi tantangan itu Atau tinggalkan Indonesia Atau bergabung semua umat Kristen di suatu wilayah RI ini ajukan kemerdekaan pisah dari RI Kalau saya boleh usul pilih no saja,negative
@KafaArkana-w3u,100 untuk bpk guru gembolTuhan memberkati,2025-07-08T15:39:41Z,0,untuk bpk guru gembolTuhan memberkati,positive
@RufinaEndang,"Tidak apa2, bagi sy umat Kristen tidak masalah krn motto km SEMAKIN DITEKAN MAKA SEMAKIN MERAMBAT/MERAYAP""
Jika Pemerintah atau yg berwajib tidak bisa bertindak, cukup kita berdoa dan serahkan sj Tuhan Yesus yg MAHA PENGASIH  untuk bertindak sesuai rencanaNya.",2025-07-08T15:37:31Z,0,Tidak apa bagi sy umat Kristen tidak masalah krn motto km SEMAKIN DITEKAN MAKA SEMAKIN MERAMBAT MERAYAP Jika Pemerintah atau yg berwajib tidak bisa bertindak cukup kita berdoa dan serahkan sj Tuhan Yesus yg MAHA PENGASIH untuk bertindak sesuai rencanaNya,neutral
@FajarKurniawan-v6s,Berkat HRS dan HBS saya sekarang tidak percaya lagi dengan agama. Terimakasih.,2025-07-08T15:37:09Z,0,Berkat HRS dan HBS saya sekarang tidak percaya lagi dengan agama Terimakasih,positive
@KafaArkana-w3u,Betul pk guru urung nya kn uang nya blk ke masjid mui itu sampah gk ada guna nya bubarin ngabisin duit negara sombong bodoh dn pecat mentri menham,2025-07-08T15:31:37Z,0,Betul pk guru urung nya kn uang nya blk ke masjid mui itu sampah gk ada guna nya bubarin ngabisin duit negara sombong bodoh dn pecat mentri menham,negative
@Junikalafat119,"Kepada sesama saudara katolikku yg berada di daerah minoritas, jika memungkinkan ada baiknya segala kegiatan rohani, pembinaan / retret atau kegiatan omk, dilaksanakan di pusat paroki saja. Jujur kami sedih mendengar berita2 seperti ini. Kita di Flores sebagai mayoritas tdk pernah mempermasalahkan kegiatan2 agama lain. Tdk pernah sedikitpun menyentil ajaran agama orang lain. Kami saling mendukung dan menjaga sebagai sesama manusia. Biarlah kita mengalah dan berbesar hati untuk mengampuni 🙏",2025-07-08T15:29:02Z,0,Kepada sesama saudara katolikku yg berada di daerah minoritas jika memungkinkan ada baiknya segala kegiatan rohani pembinaan retret atau kegiatan omk dilaksanakan di pusat paroki saja Jujur kami sedih mendengar berita seperti ini Kita di Flores sebagai mayoritas tdk pernah mempermasalahkan kegiatan agama lain Tdk pernah sedikitpun menyentil ajaran agama orang lain Kami saling mendukung dan menjaga sebagai sesama manusia Biarlah kita mengalah dan berbesar hati untuk mengampuni,negative
@samman25,"Walaupun didalam ajaran Kristen kita disuruh pikul salib akan selalu ditentang dunia, tapi kita jg ingin hidup damai dan beribadah dengan KHIDMAT!! Kalian pelaku dan penganut faham intoleran, bagaikan sebuah tubuh tanpa otak yang BERFUNGSI. Jadi otak hanya sekedar ada, tapi tidak berguna. Kalau ga mau disebut Islam=Teroris. STOP GANGGU AGAMA LAIN!!",2025-07-08T15:28:35Z,0,Walaupun didalam ajaran Kristen kita disuruh pikul salib akan selalu ditentang dunia tapi kita jg ingin hidup damai dan beribadah dengan KHIDMAT!! Kalian pelaku dan penganut faham intoleran bagaikan sebuah tubuh tanpa otak yang BERFUNGSI Jadi otak hanya sekedar ada tapi tidak berguna Kalau ga mau disebut Islam Teroris STOP GANGGU AGAMA LAIN!!,negative
@KafaArkana-w3u,Semoga pk guru gembol tetep warasTuhan memberkati,2025-07-08T15:27:28Z,0,Semoga pk guru gembol tetep warasTuhan memberkati,positive
@rekasudrajartist2015,Negara ini mayoritas muslim tapi hanya 10% islam,2025-07-08T15:26:50Z,0,Negara ini mayoritas muslim tapi hanya islam,neutral
@KafaArkana-w3u,"Kn kt nya ada anak banteng, dh biasa pk kl minoritas yg di rusak srh diam maafin aja tp kl pihak sebelah hrs di hukum berat menista agama hukum mati",2025-07-08T15:22:46Z,0,Kn kt nya ada anak banteng dh biasa pk kl minoritas yg di rusak srh diam maafin aja tp kl pihak sebelah hrs di hukum berat menista agama hukum mati,negative
@paulohermon8228,Ini mantap,2025-07-08T15:21:52Z,0,Ini mantap,positive
@KafaArkana-w3u,"Di mn"" pk polisi lemot jgn ksh damai biar untuk pelajaran yg lain",2025-07-08T15:18:24Z,0,Di mn pk polisi lemot jgn ksh damai biar untuk pelajaran yg lain,negative
@Nyanyianrohani07,MUI 😅,2025-07-08T15:17:36Z,0,MUI,neutral
@akusaja165,"Sebagai seorang kristen saya berkata :hidup adalah Kristus, mati adalah keuntungan.
Kami dipersekusi, kami bangga krna Tuhan kami Yesus Kristus pun dipersekusi.

Sebenarnya bagi orang kristen sejati, ga dipersekusi puji Tuhan, dipersekusi Puji Tuhan.",2025-07-08T15:16:22Z,1,Sebagai seorang kristen saya berkata hidup adalah Kristus mati adalah keuntungan Kami dipersekusi kami bangga krna Tuhan kami Yesus Kristus pun dipersekusi Sebenarnya bagi orang kristen sejati ga dipersekusi puji Tuhan dipersekusi Puji Tuhan,positive
@dennylesmana6966,Ulamanya sendiri cenderung negative sama agama lain...ya akhirnya gitu..para perusuh menganggap perbuatanya membela Islam...tp saya menduga ada penggeraknya.,2025-07-08T15:14:59Z,0,Ulamanya sendiri cenderung negative sama agama lain ya akhirnya gitu para perusuh menganggap perbuatanya membela Islam tp saya menduga ada penggeraknya,negative
@ListenPasaribu-w2f,Itulah org Ind ini sdh dicuci otaknya oleh org Arab dgn ajaran kekerasan seperti terjadi di timteng bukan krn beda keyakinan tapi sesama juga bisa terjadi hanya beda sekte.,2025-07-08T15:07:01Z,0,Itulah org Ind ini sdh dicuci otaknya oleh org Arab dgn ajaran kekerasan seperti terjadi di timteng bukan krn beda keyakinan tapi sesama juga bisa terjadi hanya beda sekte,negative
@AngahAti,"Non muslim kyak hidup di negara neraka pak , hidup di negara Indonesia ini, klau bisa di asing kan dari Indonesia, bila perlu punya presiden tersendiri 😭😭😭😭😭",2025-07-08T15:05:43Z,0,Non muslim kyak hidup di negara neraka pak hidup di negara Indonesia ini klau bisa di asing kan dari Indonesia bila perlu punya presiden tersendiri,negative
@Frisevera,"oke bukan hereja bagaimana dengan simbol keagamaan ( salib ) yg di lecehkan dipukul2 di injak2 bahkan di hancurkan, bagaimana jika simbol agama muslim di injak2 dan di rusak bagaimana rasanya
tapi tunggu bom waktu ini bukan masalah sepele wlunterlihat biasa saja",2025-07-08T15:00:26Z,0,oke bukan hereja bagaimana dengan simbol keagamaan salib yg di lecehkan dipukul di injak bahkan di hancurkan bagaimana jika simbol agama muslim di injak dan di rusak bagaimana rasanya tapi tunggu bom waktu ini bukan masalah sepele wlunterlihat biasa saja,negative
@resaresi8453,"Aku ingat zaman dulu😅😅😅ada orang di larang berdoa dan beribadah😅😅
Jelas anak turun kaum PKI yang selamat.. Dari pak Sakerah😅😅😅itu👉 bukan Islam dari Kanjeng Nabi😮😮
Tangkap pelaku dan hukum semuanya😭😭😭😭",2025-07-08T14:59:47Z,0,Aku ingat zaman dulu ada orang di larang berdoa dan beribadah Jelas anak turun kaum PKI yang selamat Dari pak Sakerah itu bukan Islam dari Kanjeng Nabi Tangkap pelaku dan hukum semuanya,negative
@pratama923,Haruskah ada gerakan anti islam ?,2025-07-08T14:58:06Z,0,Haruskah ada gerakan anti islam ?,negative
@buhngabret5437,"Orang lain udah ke mars bikin nano teknologi...kita masih bertengkar urusan agama.....

Woi sadahlah.....agama itu urusan pribadi masing-masing....jangan bertanya ke ranah sensitif...hargai kepercayaan siapapun",2025-07-08T14:57:03Z,0,Orang lain udah ke mars bikin nano teknologi kita masih bertengkar urusan agama Woi sadahlah agama itu urusan pribadi masing masing jangan bertanya ke ranah sensitif hargai kepercayaan siapapun,negative
@kundalaputrapetir1133,Saya mualaf keluarga besar ayah saya khatolik dan keluarga besar ibu muslim. Saya dl khatolik dan khatolik itu ga sebrisik muslim klo misa karena berisiknya indoor dan juga sering mengadakan kegiatan 2 seperti sunatan massal dll. Jadi menurut saya orang yg ga ngerti toleransi beragama ga ngerti Pancasila dan UUD 45.,2025-07-08T14:56:39Z,0,Saya mualaf keluarga besar ayah saya khatolik dan keluarga besar ibu muslim Saya dl khatolik dan khatolik itu ga sebrisik muslim klo misa karena berisiknya indoor dan juga sering mengadakan kegiatan seperti sunatan massal dll Jadi menurut saya orang yg ga ngerti toleransi beragama ga ngerti Pancasila dan UUD,neutral
@MynameeMypird1,"Saya sangat ingin berdiskusi secara langsung sama guru gembul, pemikirannya sangat kritis dan dalam menghadapi isu sepertinya hanya di channel ini saya melihat netizen di komentar sepemahaman sama saya 😅",2025-07-08T14:53:26Z,0,Saya sangat ingin berdiskusi secara langsung sama guru gembul pemikirannya sangat kritis dan dalam menghadapi isu sepertinya hanya di channel ini saya melihat netizen di komentar sepemahaman sama saya,positive
@Always-j7s,"Kenapa di jawa selalu jadi masala tentang perbedaan Keyakinan,,kalu di TIMUR perbedaan ttg kepercayaan itu hal yg Biasa² aja, dn saling Menghargai Perbedaan kepercayan  Satu sama lain
 #salamtoleransii🙏🙏",2025-07-08T14:52:02Z,0,Kenapa di jawa selalu jadi masala tentang perbedaan Keyakinan kalu di TIMUR perbedaan ttg kepercayaan itu hal yg Biasa aja dn saling Menghargai Perbedaan kepercayan Satu sama lain salamtoleransii,negative
@akudandunia,"Sudah jelas terindikasi bahwa ada sosok yang lagi ""cek ombak"" apakah cocok untuk  ""surfing"" atau tidak... 
Apakah ombak nya besar atau kecil soal isu sensitif seperti ini... 
Emang disengaja sepertinya ""sosok"" ini bermain di isu SARA...",2025-07-08T14:48:09Z,0,Sudah jelas terindikasi bahwa ada sosok yang lagi cek ombak apakah cocok untuk surfing atau tidak Apakah ombak nya besar atau kecil soal isu sensitif seperti ini Emang disengaja sepertinya sosok ini bermain di isu SARA,negative
@Investor_Ritel,Sungguh amat sangat radikal memang Sukabumi Jabar ini.,2025-07-08T14:42:58Z,1,Sungguh amat sangat radikal memang Sukabumi Jabar ini,negative
@soloedukasi5819,"Akan sangat sulit menyembuhkan penyakitnya mereka ini, dimana katakanlah puluhan tahun yang lalu ada pembiaran dimasa pemerintahan yg dulu dulu",2025-07-08T14:42:48Z,0,Akan sangat sulit menyembuhkan penyakitnya mereka ini dimana katakanlah puluhan tahun yang lalu ada pembiaran dimasa pemerintahan yg dulu dulu,negative
@kecapabc3009,beliau terlalu terang mengatakan fakta,2025-07-08T14:42:12Z,0,beliau terlalu terang mengatakan fakta,negative
@silvianaastuti5277,Hukum harus di tegakkan ... sedih rasanya   ..kok bisa,2025-07-08T14:38:58Z,0,Hukum harus di tegakkan sedih rasanya kok bisa,negative
@PhoneLinereborn,Mereka setiap saat tereak2 pake toa...yg lain g boleh...bikin acara saja sudah dianggap haram dan mrlanggar hukum.😂,2025-07-08T14:38:26Z,0,Mereka setiap saat tereak pake toa yg lain g boleh bikin acara saja sudah dianggap haram dan mrlanggar hukum,negative
@TrainingCenter-c4e,"Coba bahas Mr Bul jawaban sang pimpinan agama yang menjawab pertanyaan mengenai: ""Apa dosa pejabat yang mengeluarkan izin rumah Ibadah?""",2025-07-08T14:37:18Z,0,Coba bahas Mr Bul jawaban sang pimpinan agama yang menjawab pertanyaan mengenai Apa dosa pejabat yang mengeluarkan izin rumah Ibadah?,neutral
@sehatantonius7293,Kalo mau aman minimal mayorit*s cuakss...,2025-07-08T14:35:06Z,0,Kalo mau aman minimal mayorit s cuakss,neutral
@Tomdoankdeh,"Saya chinese khatolik. Waktu itu Bpk bilang chinese terkesan menutup diri tidak mau bersosialisasi ke mayoritas. Ini lah penyebabnya, karena setiap pergaulan sering lari ke agamanya. Jd kami melindungi diri sendiri & keluarga kami menjaga jarak yg aman. Tidak diganggu saja mereka bs cari alasan buat mengganggu minoritas. JADI SUDAH PAHAM YA PAK GURU 😊😊",2025-07-08T14:34:43Z,0,Saya chinese khatolik Waktu itu Bpk bilang chinese terkesan menutup diri tidak mau bersosialisasi ke mayoritas Ini lah penyebabnya karena setiap pergaulan sering lari ke agamanya Jd kami melindungi diri sendiri keluarga kami menjaga jarak yg aman Tidak diganggu saja mereka bs cari alasan buat mengganggu minoritas JADI SUDAH PAHAM YA PAK GURU,negative
@arjumedia1992,itu kayaknya golongan pemilih anis 😆😆😆🙏🏽🙏🏽🙏🏽,2025-07-08T14:26:59Z,0,itu kayaknya golongan pemilih anis,negative
@jujuhaisi7703,Herman Zambeck dulu di bilang sesat oleh MUI,2025-07-08T14:24:02Z,0,Herman Zambeck dulu di bilang sesat oleh MUI,negative
@sanshyu7609,SEMOGA DI BOM ISRAEL,2025-07-08T14:23:20Z,0,SEMOGA DI BOM ISRAEL,negative
@ReySimangunsong,"Mantap ni pak gurunya, pikirannya maju. Ini baru Islam yg berilmu tinggi.",2025-07-08T14:20:12Z,0,Mantap ni pak gurunya pikirannya maju Ini baru Islam yg berilmu tinggi,positive
@jujuhaisi7703,Tiga ustadz yg di sebut guru Gembul aku gak sukai..,2025-07-08T14:19:45Z,0,Tiga ustadz yg di sebut guru Gembul aku gak sukai,negative
@armandosamsul,Ini Negara Apa  Emangnya Indo Ini Punya Kalian Aja...!!!,2025-07-08T14:12:27Z,0,Ini Negara Apa Emangnya Indo Ini Punya Kalian Aja !!,negative
@irwansaifudin88,keren bro,2025-07-08T14:11:11Z,0,keren bro,positive
@shieshie123,"Laporan BNPT 2024 menyebutkan, gudang radikalis ada di Bogor, Depok, Tasik, Garut, Bekasi. Bogor, dan Depok sudah menyala.Garut, Tasik, dan Bekasi kapan ?
Otak kasus rumah retret di Cidahu diduga, Ketua PAC PDIP, Yudhiansyah.",2025-07-08T14:10:55Z,0,Laporan BNPT menyebutkan gudang radikalis ada di Bogor Depok Tasik Garut Bekasi Bogor dan Depok sudah menyala Garut Tasik dan Bekasi kapan ? Otak kasus rumah retret di Cidahu diduga Ketua PAC PDIP Yudhiansyah,neutral
